time_ps,resetn,IF_pc,ID_pc,EXE_pc,MEM_pc,WB_pc,IF_inst,inst_paddr,tlb_s0_found,tlb_s0_pfn,cpu_5_valid,HI_data,LO_data,rf_data,mem_data,dm_addr,dm_paddr,tlb_s1_found,tlb_s1_pfn,dm_wen,dm_wdata
1335000,1,0000000c,00000008,00000004,00000004,00000000,ac030008,0000000c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,f,xxxxxxxx
1345000,1,0000000c,00000008,00000008,00000004,00000004,ac04000c,0000000c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,xxxxxxxx
1355000,1,00000010,0000000c,00000008,00000008,00000004,ac04000c,00000010,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,f,xxxxxxxx
1365000,1,00000010,0000000c,0000000c,00000008,00000008,ac050010,00000010,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,xxxxxxxx
1375000,1,00000014,00000010,0000000c,0000000c,00000008,ac050010,00000014,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,f,xxxxxxxx
1385000,1,00000014,00000010,00000010,0000000c,0000000c,ac060018,00000014,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,xxxxxxxx
1395000,1,00000018,00000014,00000010,00000010,0000000c,ac060018,00000018,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000010,00000010,0,00000,f,xxxxxxxx
1405000,1,00000018,00000014,00000014,00000010,00000010,ac070070,00000018,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000010,00000010,0,00000,0,xxxxxxxx
1415000,1,0000001c,00000018,00000014,00000014,00000010,ac070070,0000001c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,f,xxxxxxxx
1425000,1,0000001c,00000018,00000018,00000014,00000014,ac190074,0000001c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,xxxxxxxx
1435000,1,00000020,0000001c,00000018,00000018,00000014,ac190074,00000020,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000070,00000070,0,00000,f,xxxxxxxx
1445000,1,00000020,0000001c,0000001c,00000018,00000018,ac0d0078,00000020,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000070,00000070,0,00000,0,xxxxxxxx
1455000,1,00000024,00000020,0000001c,0000001c,00000018,ac0d0078,00000024,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000074,00000074,0,00000,f,xxxxxxxx
1465000,1,00000024,00000020,00000020,0000001c,0000001c,40017000,00000024,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000074,00000074,0,00000,0,xxxxxxxx
1475000,1,00000028,00000024,00000020,00000020,0000001c,40017000,00000028,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000078,00000078,0,00000,f,xxxxxxxx
1485000,1,00000028,00000024,00000024,00000020,00000020,24210004,00000028,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000078,00000078,0,00000,0,xxxxxxxx
1495000,1,0000002c,00000028,00000024,00000024,00000020,24210004,0000002c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000044
1505000,1,0000002c,00000028,00000024,00000024,00000024,40817000,0000002c,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000044
1515000,1,00000030,0000002c,00000028,00000024,00000024,40817000,00000030,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000044
1525000,1,00000030,0000002c,0000002c,00000028,00000024,42000018,00000030,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000048,00000048,0,00000,0,00000044
1535000,1,00000034,00000030,0000002c,0000002c,00000028,42000018,00000034,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000048,00000048,0,00000,0,00000048
1545000,1,00000034,00000030,00000030,0000002c,0000002c,24080005,00000034,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000048,00000048,0,00000,0,00000048
1555000,1,00000038,00000034,00000030,00000030,0000002c,24080005,00000038,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000000
1565000,1,00000038,00000034,00000034,00000030,00000030,8d090001,00000038,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000000
1575000,1,00000048,00000038,00000034,00000034,00000030,8d090001,00000048,0,00000,000f0000,xxxxxxxx,xxxxxxxx,00000000,00000000,00000005,00000005,0,00000,0,00000500
1585000,1,00000048,00000038,00000034,00000034,00000030,24010001,00000048,0,00000,000f0000,xxxxxxxx,xxxxxxxx,00000000,00000000,00000005,00000005,0,00000,0,00000500
1595000,1,0000004c,00000048,00000034,00000034,00000030,24010001,0000004c,0,00000,000ff000,xxxxxxxx,xxxxxxxx,00000000,00000000,00000005,00000005,0,00000,0,00000500
1605000,1,0000004c,00000048,00000048,00000034,00000030,00011100,0000004c,0,00000,000f0f00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000005,00000005,0,00000,0,00000500
1615000,1,00000050,0000004c,00000048,00000048,00000030,00011100,00000050,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00004800
1625000,1,00000050,0000004c,0000004c,00000048,00000048,00411821,00000050,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00004800
1635000,1,00000054,00000050,0000004c,0000004c,00000048,00411821,00000054,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000010,00000010,0,00000,0,00000001
1645000,1,00000054,00000050,00000050,0000004c,0000004c,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000010,00000010,0,00000,0,00000001
1655000,1,00000058,00000054,00000050,00000050,0000004c,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000011,00000011,0,00000,0,00000100
1665000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000011,00000011,0,00000,0,00000100
1675000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
1685000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
1695000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,0000xx00
1705000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,0000xx00
1715000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,0000xx00
1725000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000001
1735000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000d,0000000d,0,00000,0,00000400
1745000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000d,0000000d,0,00000,0,00000400
1755000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,xxxxxxxx
1765000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,xxxxxxxx
1775000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
1785000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
1795000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,xxxxxxxx
1805000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,xxxxxxxx
1815000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,xxxxxxxx
1825000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
1835000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000001
1845000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000001
1855000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
1865000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
1875000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
1885000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
1895000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
1905000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
1915000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
1925000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
1935000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
1945000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
1955000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
1965000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
1975000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
1985000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
1995000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2005000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2015000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2025000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
2035000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2045000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2055000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2065000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2075000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2085000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2095000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2105000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2115000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2125000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
2135000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2145000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2155000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
2165000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
2175000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
2185000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
2195000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2205000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2215000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2225000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
2235000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2245000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2255000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2265000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2275000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2285000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2295000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2305000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2315000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2325000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
2335000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2345000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2355000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
2365000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
2375000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
2385000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
2395000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2405000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2415000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2425000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
2435000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2445000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2455000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2465000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2475000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2485000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2495000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2505000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2515000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2525000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
2535000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2545000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2555000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
2565000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
2575000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
2585000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
2595000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2605000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2615000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
2625000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
2635000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2645000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
2655000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2665000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
2675000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2685000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
2695000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2705000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2715000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
2725000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
2735000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2745000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
2755000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
