time_ps,cycle,resetn,IF_pc,ID_pc,EXE_pc,MEM_pc,WB_pc,IF_inst,cpu_5_valid,HI_data,LO_data,rf_data,mem_data
8295000,820,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8305000,821,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8315000,822,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8325000,823,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8335000,824,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8345000,825,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8355000,826,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8365000,827,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8375000,828,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8385000,829,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8395000,830,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8405000,831,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8415000,832,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8425000,833,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8435000,834,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8445000,835,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8455000,836,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8465000,837,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8475000,838,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8485000,839,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8495000,840,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8505000,841,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8515000,842,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8525000,843,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8535000,844,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8545000,845,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8555000,846,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8565000,847,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8575000,848,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8585000,849,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8595000,850,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8605000,851,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8615000,852,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8625000,853,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8635000,854,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8645000,855,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8655000,856,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8665000,857,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8675000,858,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8685000,859,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8695000,860,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8705000,861,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8715000,862,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8725000,863,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8735000,864,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8745000,865,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8755000,866,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8765000,867,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8775000,868,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8785000,869,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8795000,870,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8805000,871,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8815000,872,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8825000,873,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8835000,874,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8845000,875,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8855000,876,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8865000,877,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8875000,878,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8885000,879,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8895000,880,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8905000,881,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8915000,882,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8925000,883,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8935000,884,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8945000,885,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8955000,886,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8965000,887,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8975000,888,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8985000,889,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8995000,890,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9005000,891,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9015000,892,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9025000,893,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9035000,894,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9045000,895,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9055000,896,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9065000,897,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9075000,898,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9085000,899,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9095000,900,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9105000,901,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9115000,902,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9125000,903,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9135000,904,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9145000,905,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9155000,906,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9165000,907,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9175000,908,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9185000,909,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9195000,910,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9205000,911,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9215000,912,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9225000,913,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9235000,914,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9245000,915,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9255000,916,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9265000,917,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9275000,918,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9285000,919,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9295000,920,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9305000,921,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9315000,922,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9325000,923,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9335000,924,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9345000,925,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9355000,926,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9365000,927,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9375000,928,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9385000,929,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9395000,930,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9405000,931,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9415000,932,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9425000,933,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9435000,934,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9445000,935,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9455000,936,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9465000,937,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9475000,938,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9485000,939,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9495000,940,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9505000,941,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9515000,942,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9525000,943,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9535000,944,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9545000,945,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9555000,946,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9565000,947,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9575000,948,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9585000,949,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9595000,950,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9605000,951,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9615000,952,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9625000,953,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9635000,954,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9645000,955,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9655000,956,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9665000,957,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9675000,958,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9685000,959,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9695000,960,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9705000,961,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9715000,962,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9725000,963,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9735000,964,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9745000,965,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9755000,966,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9765000,967,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9775000,968,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9785000,969,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9795000,970,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9805000,971,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9815000,972,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9825000,973,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9835000,974,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9845000,975,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9855000,976,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9865000,977,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9875000,978,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9885000,979,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9895000,980,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9905000,981,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
9915000,982,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
9925000,983,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
9935000,984,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
9945000,985,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9955000,986,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9965000,987,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9975000,988,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
9985000,989,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
9995000,990,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
10005000,991,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
10015000,992,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
10025000,993,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
10035000,994,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
10045000,995,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
10055000,996,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
10065000,997,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
10075000,998,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
10085000,999,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
10095000,1000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
